"customer_nr","cluster","medoids"
"1507895",2,0
"2603642",2,0
"893038",2,0
"5764574",2,0
"1468615",2,0
"5849252",2,0
"7231902",2,0
"932049",2,0
"5606234",2,0
"5800399",2,0
"671513",2,0
"6145169",2,0
"2217782",2,0
"5986998",2,0
"718854",2,0
"5363325",2,0
"6246347",2,0
"6359933",2,0
"6904304",2,0
"5543001",2,0
"601901",2,0
"5719890",2,0
"1867894",2,0
"1901379",2,0
"5716699",2,0
"5685287",2,0
"5978663",2,0
"5667072",2,0
"1066177",2,0
"619280",2,0
"5319314",2,0
"6604719",2,0
"990266",2,0
"6504495",2,0
"1403519",2,0
"1480414",2,0
"1204837",2,0
"588647",2,0
"1313523",2,0
"949509",2,0
"5391307",2,0
"5649571",2,0
"6709865",2,0
"6589515",2,0
"5763042",2,0
"5474707",2,0
"2375257",2,0
"6399121",2,0
"1090084",2,0
"2284668",2,0
"619995",2,0
"5763471",2,0
"1200483",2,0
"6017647",2,0
"6475951",2,0
"702529",2,0
"1237230",2,0
"6113708",2,0
"498967",2,0
"6291134",2,0
"2149396",2,0
"6312802",2,0
"478857",2,0
"5546160",2,0
"1228988",2,0
"2275657",2,0
"793216",2,0
"1144678",2,0
"1026116",2,0
"1048227",2,0
"1662874",2,0
"2558639",2,0
"1084841",2,0
"5613147",2,0
"1031813",2,0
"5633487",2,0
"6462781",2,0
"6042572",2,0
"1010934",2,0
"976150",2,0
"5656530",2,0
"1531592",2,0
"5720405",2,0
"6136709",2,0
"5368065",2,0
"2352521",2,0
"2125394",2,0
"5643830",2,0
"1049034",2,0
"661402",2,0
"5796156",2,0
"584267",2,0
"898798",2,0
"463964",2,0
"999727",2,0
"5663121",2,0
"6682193",2,0
"6744911",2,0
"1190797",2,0
"1881089",2,0
"762606",2,0
"660498",2,0
"860434",2,0
"7314530",2,0
"533212",2,0
"5695069",2,0
"6253765",2,0
"676732",2,0
"782204",2,0
"1138552",2,0
"5831264",2,0
"6460646",2,0
"982755",2,0
"5785405",2,0
"1260098",2,0
"6304520",2,0
"6473821",2,0
"1574529",2,0
"466556",2,0
"544171",2,0
"1195447",2,0
"2127039",2,0
"5267050",2,0
"5280516",2,0
"6433624",2,0
"5769926",2,0
"6295952",2,0
"7194362",2,0
"6154095",2,0
"7115739",2,0
"1960587",2,0
"6392646",2,0
"6314646",2,0
"5481101",2,0
"2530378",2,0
"5694968",2,0
"6715844",2,0
"2335924",2,0
"2062463",2,0
"2113903",2,0
"5857730",2,0
"922891",2,0
"615558",2,0
"5715425",2,0
"736012",2,0
"1982345",2,0
"5459609",2,0
"1542126",2,0
"616453",2,0
"6985877",2,0
"6588154",2,0
"1536671",2,0
"2101377",2,0
"2199882",2,0
"5338635",2,0
"2118072",2,0
"849835",2,0
"7250007",2,0
"753849",2,0
"5876556",2,0
"5694460",2,0
"623709",2,0
"1589987",2,0
"5357065",2,0
"1493097",2,0
"5734652",2,0
"5570317",2,0
"6114888",2,0
"2586662",2,0
"1035805",2,0
"2026448",2,0
"676855",2,0
"890426",2,0
"5796513",2,0
"5960581",2,0
"1671107",2,0
"5342632",2,0
"6502266",2,0
"5530653",2,0
"5773631",2,0
"896369",2,0
"6430688",2,0
"918876",2,0
"5437951",2,0
"5765637",2,0
"5756285",2,0
"6067758",2,0
"5290367",2,0
"5852819",2,0
"7468471",2,0
"2373185",2,0
"6143942",2,0
"689775",2,0
"486252",2,0
"6241130",2,0
"5670014",2,0
"7236160",2,0
"1143777",2,0
"2286187",2,0
"1838328",2,0
"766707",2,0
"5647351",2,0
"5392407",2,0
"2242611",2,0
"7579443",2,0
"6300617",2,0
"887760",2,0
"6150974",2,0
"5432997",2,0
"5470015",2,0
"5658512",2,0
"762637",2,0
"5860081",2,0
"1151107",2,0
"1210051",2,0
"941484",2,0
"1885943",2,0
"6919868",2,0
"878818",2,0
"5740451",2,0
"678209",2,0
"1587135",2,0
"5922467",2,0
"5749673",2,0
"2348468",2,0
"1273455",2,0
"1867787",2,0
"1251812",2,0
"5803182",2,0
"7155687",2,0
"883764",2,0
"962330",2,0
"863944",2,0
"934190",2,0
"2285745",2,0
"1517079",2,0
"5440774",2,0
"6343327",2,0
"1075346",2,0
"505859",2,0
"2018984",2,0
"6419216",2,0
"5692314",2,0
"6492002",2,0
"2531552",2,0
"6363325",2,0
"613770",2,0
"6221060",2,0
"505109",2,0
"5991604",2,0
"509455",2,0
"5983641",2,0
"953250",2,0
"5809822",2,0
"5524723",2,0
"601346",2,0
"1021014",2,0
"6367674",2,0
"854143",2,0
"5810853",2,0
"5948498",2,0
"5555631",2,0
"5722373",2,0
"5440314",2,0
"6468869",2,0
"667455",2,0
"665445",2,0
"1776662",2,0
"6853873",2,0
"1690022",2,0
"7286269",2,0
"900935",2,0
"6014464",2,0
"7633959",2,0
"5784534",2,0
"5399228",2,0
"510862",2,0
"2142355",2,0
"7479412",2,0
"6129485",2,0
"1136856",2,0
"5680097",2,0
"798739",2,0
"6097446",2,0
"1223142",2,0
"7468627",2,0
"5749468",2,0
"1019946",2,0
"2061911",2,0
"2052983",2,0
"6476839",2,0
"6430518",2,0
"690361",2,0
"6007456",2,0
"876882",2,0
"6132513",2,0
"7035482",2,0
"5921085",2,0
"1032523",2,0
"7057440",2,0
"6363922",2,0
"6582886",2,0
"1537270",2,0
"5911601",2,0
"5717180",2,0
"5700614",2,0
"7233015",2,0
"1054062",2,0
"874818",2,0
"5346842",2,0
"5466386",2,0
"790676",2,0
"1032613",2,0
"5953145",2,0
"1171802",2,0
"6710368",2,0
"6626279",2,0
"6500740",2,0
"5458900",2,0
"5283691",2,0
"5905916",2,0
"5708096",2,0
"6661533",2,0
"5480516",2,0
"7533724",2,0
"5655207",2,0
"6503444",2,0
"5835642",2,0
"6109080",2,0
"5495900",2,0
"6288467",2,0
"5868728",2,0
"5787351",2,0
"575036",2,0
"2412861",2,0
"2274130",2,0
"990608",2,0
"6104578",2,0
"703539",2,0
"5704771",2,0
"5774409",2,0
"1107190",2,0
"503547",2,0
"618808",2,0
"916797",2,0
"5888181",2,0
"5437567",2,0
"5781464",2,0
"1200825",2,0
"1420962",2,0
"1887066",2,0
"6093632",2,0
"2384269",2,0
"918411",2,0
"1054241",2,0
"5476078",2,0
"5667672",2,0
"6751144",2,0
"934915",2,0
"2156139",2,0
"2357491",2,0
"583696",2,0
"1557163",2,0
"816984",2,0
"860195",2,0
"847221",2,0
"5671461",2,0
"5528886",2,0
"5459372",2,0
"6452020",2,0
"1157532",2,0
"1170858",2,0
"6143369",2,0
"5530271",2,0
"5581708",2,0
"2427162",2,0
"7190619",2,0
"1535293",2,0
"5871873",2,0
"1868506",2,0
"5798498",2,0
"1731662",2,0
"1523197",2,0
"720066",2,0
"5504638",2,0
"5481484",2,0
"5414089",2,0
"6196921",2,0
"6813580",2,0
"5642910",2,0
"5664650",2,0
"1084825",2,0
"539985",2,0
"6991390",2,0
"5720845",2,0
"592505",2,0
"760213",2,0
"1204176",2,0
"5401249",2,0
"897843",2,0
"899903",2,0
"5375608",2,0
"1848725",2,0
"1124238",2,0
"451879",2,0
"5828589",2,0
"6054670",2,0
"5545650",2,0
"2585894",2,0
"929076",2,0
"5340331",2,0
"5744603",2,0
"7382490",2,0
"2179076",2,0
"5675511",2,0
"5646715",2,0
"1632767",2,0
"1303934",2,0
"666224",2,0
"6445281",2,0
"2351524",2,0
"5486718",2,0
"5518480",2,0
"1427331",2,0
"5799318",2,0
"879352",2,0
"894391",2,0
"7453821",2,0
"6227441",2,0
"2287814",2,0
"2138042",2,0
"1267580",2,0
"526232",2,0
"1491041",2,0
"903664",2,0
"1289276",2,0
"5530172",2,0
"5908791",2,0
"552426",2,0
"6136130",2,0
"1302613",2,0
"2429481",2,0
"5702477",2,0
"5470670",2,0
"5363880",2,0
"1005648",2,0
"5615286",2,0
"5796842",2,0
"5595200",2,0
"5820698",2,0
"6743797",2,0
"607389",2,0
"6768030",2,0
"2280209",2,0
"5674180",2,0
"5913310",2,0
"648339",2,0
"1705030",2,0
"878478",2,0
"944942",2,0
"829321",2,0
"6094120",2,0
"1973831",2,0
"6867928",2,0
"5607990",2,0
"2169602",2,0
"2407812",2,0
"1016949",2,0
"5956969",2,0
"2154458",2,0
"911313",2,0
"865250",2,0
"5395624",2,0
"853621",2,0
"965176",2,0
"5533129",2,0
"5473324",2,0
"2252175",2,0
"5859976",2,0
"697161",2,0
"5446846",2,0
"1370108",2,0
"961011",2,0
"5448356",2,0
"5872384",2,0
"681667",2,0
"2071375",2,0
"1207366",2,0
"1161751",2,0
"6675264",2,0
"5951826",2,0
"5583146",2,0
"5751111",2,0
"6356982",2,0
"560714",2,0
"1923842",2,0
"1010873",2,0
"1397856",2,0
"6585890",2,0
"931963",2,0
"5959071",2,0
"6633850",2,0
"6867988",2,0
"5497651",2,0
"6653892",2,0
"2004489",2,0
"683360",2,0
"5745768",2,0
"1621378",2,0
"5861658",2,0
"5596020",2,0
"713379",2,0
"5675435",2,0
"903127",2,0
"7529034",2,0
"1766235",2,0
"6140626",2,0
"6090574",2,0
"511577",2,0
"5837800",2,0
"883500",2,0
"645357",2,0
"6170632",2,0
"1409212",2,0
"5605572",2,0
"818909",2,0
"759695",2,0
"7201305",2,0
"577598",2,0
"5954400",2,0
"5529817",2,0
"6864060",2,0
"1546566",2,0
"5857744",2,0
"847783",2,0
"7599078",2,0
"5913015",2,0
"5711473",2,0
"5484623",2,0
"5365459",2,0
"6875398",2,0
"5954572",2,0
"5648879",2,0
"6519254",2,0
"5399864",2,0
"700486",2,0
"647252",2,0
"616874",2,0
"1439585",2,0
"1109136",2,0
"2222333",2,0
"533353",2,0
"813231",2,0
"5358689",2,0
"895856",2,0
"2503857",2,0
"5716945",2,0
"748766",2,0
"405735",2,0
"1805848",2,0
"2354253",2,0
"7046518",2,0
"5256643",2,0
"5375736",2,0
"5738156",2,0
"5984201",2,0
"6497562",2,0
"2459431",2,0
"711940",2,0
"5615583",2,0
"6690415",2,0
"6079573",2,0
"6020115",2,0
"2344643",2,0
"790919",2,0
"6887850",2,0
"7020267",2,0
"5509628",2,0
"2338949",2,0
"2369771",2,0
"1306130",2,0
"5916482",2,0
"1550397",2,0
"5765894",2,0
"5648172",2,0
"1838645",2,0
"7340586",2,0
"1041477",2,0
"2523506",2,0
"2190093",2,0
"6616033",2,0
"5487098",2,0
"1353786",2,0
"5786078",2,0
"753810",2,0
"1251987",2,0
"1353381",2,0
"645756",2,0
"1873855",2,0
"1045464",2,0
"6908286",2,0
"6651637",2,0
"816175",2,0
"2361973",2,0
"6590821",2,0
"5382028",2,0
"817424",2,0
"1825814",2,0
"916487",2,0
"944931",2,0
"5685570",2,0
"5386512",2,0
"509848",2,0
"6575981",2,0
"5823412",2,0
"897147",2,0
"1769663",2,0
"896316",2,0
"1753605",2,0
"6655833",2,0
"2093212",2,0
"6593150",2,0
"6131095",2,0
"6207683",2,0
"2353381",2,0
"781074",2,0
"2116396",2,0
"5280903",2,0
"5902509",2,0
"6474552",2,0
"5381850",2,0
"1143817",2,0
"5394964",2,0
"931331",2,0
"637689",2,0
"7481844",2,0
"733650",2,0
"5272844",2,0
"696455",2,0
"2195447",2,0
"1033156",2,0
"460700",2,0
"2379982",2,0
"414696",2,0
"851776",2,0
"524034",2,0
"970330",2,0
"506656",2,0
"6865205",2,0
"910453",2,0
"2414474",2,0
"1002172",2,0
"1209862",2,0
"1193860",2,0
"5310809",2,0
"6231485",2,0
"1811017",2,0
"2349793",2,0
"5289623",2,0
"6720655",2,0
"5657799",2,0
"1423318",2,0
"736711",2,0
"810085",2,0
"7051611",2,0
"891979",2,0
"5704217",2,0
"1171540",2,0
"1560660",2,0
"5911748",2,0
"5367293",2,0
"5606816",2,0
"6118014",2,0
"1030677",2,0
"5853651",2,0
"6685630",2,0
"5861803",2,0
"1215840",2,0
"7120931",2,0
"5552183",2,0
"605895",2,0
"1479028",2,0
"6028018",2,0
"886190",2,0
"6116165",2,0
"6814782",2,0
"6320241",2,0
"6116386",2,0
"1547814",2,0
"5354341",2,0
"2164711",2,0
"5907277",2,0
"604368",2,0
"590966",2,0
"1556820",2,0
"2246015",2,0
"1544352",2,0
"2120009",2,0
"5738930",2,0
"407474",2,0
"681483",2,0
"1726269",2,0
"1560058",2,0
"5389992",2,0
"5912316",2,0
"6651761",2,0
"879799",2,0
"5688374",2,0
"6574507",2,0
"5767745",2,0
"7582508",2,0
"875829",2,0
"1701954",2,0
"677207",2,0
"5985938",2,0
"1174599",2,0
"2285448",2,0
"863655",2,0
"2163555",2,0
"959916",2,0
"1319759",2,0
"5896981",2,0
"794029",2,0
"6056144",2,0
"5744337",2,0
"1566194",2,0
"957104",2,0
"1074841",2,0
"5400251",2,0
"5938387",2,0
"5534318",2,0
"1841251",2,0
"5818093",2,0
"5338990",2,0
"7185763",2,0
"1150497",2,0
"472146",2,0
"5830095",2,0
"1754152",2,0
"5312287",2,0
"5839027",2,0
"5460828",2,0
"1383870",2,0
"7617250",2,0
"1002325",2,0
"5367884",2,0
"1138231",2,0
"1526352",2,0
"1640719",2,0
"5332903",2,0
"506368",2,0
"5662396",2,0
"5689442",2,0
"6245627",2,0
"5800753",2,0
"1407500",2,0
"5424467",2,0
"5776268",2,0
"5360658",2,0
"7387749",2,0
"5492688",2,0
"5800902",2,0
"1939373",2,0
"6784704",2,0
"5556852",2,0
"1882142",2,0
"1932862",2,0
"2231046",2,0
"1531260",2,0
"5460193",2,0
"998163",2,0
"1251530",2,0
"2162268",2,0
"853695",2,0
"1120448",2,0
"2530705",2,0
"5340403",2,0
"1232336",2,0
"2339385",2,0
"1676578",2,0
"5256531",2,0
"1085630",2,0
"6492975",2,0
"6090156",2,0
"5662455",2,0
"1159226",2,0
"2132758",2,0
"7103834",2,0
"5683234",2,0
"2036774",2,0
"1063112",2,0
"1523221",2,0
"6042132",2,0
"1521506",2,0
"5734656",2,0
"1581168",2,0
"1628486",2,0
"5835009",2,0
"5836245",2,0
"5862268",2,0
"847526",2,0
"679202",2,0
"870935",2,0
"1056826",2,0
"6966381",2,0
"1037348",2,0
"6013978",2,0
"6088590",2,0
"5955760",2,0
"905631",2,0
"5673207",2,0
"6813108",2,0
"1092239",2,0
"5755016",2,0
"1514860",2,0
"1164863",2,0
"976477",2,0
"6339887",2,0
"5639378",2,0
"1204304",2,0
"5759702",2,0
"1003150",2,0
"1074359",2,0
"490804",2,0
"1370066",2,0
"610789",2,0
"622162",2,0
"675127",2,0
"491558",2,0
"5437729",2,0
"795400",2,0
"663901",2,0
"5565938",2,0
"648200",2,0
"5418152",2,0
"1203908",2,0
"923420",2,0
"5720686",2,0
"5264042",2,0
"1215204",2,0
"671147",2,0
"5799273",2,0
"1190956",2,0
"5815496",2,0
"5734615",2,0
"2083856",2,0
"5416018",2,0
"7158223",2,0
"1129599",2,0
"5607180",2,0
"1648410",2,0
"974398",2,0
"5604016",2,0
"658740",2,0
"1545751",2,0
"5734389",2,0
"1983688",2,0
"619641",2,0
"6649564",2,0
"876589",2,0
"463557",2,0
"6304137",2,0
"7218990",2,0
"5658072",2,0
"7186769",2,0
"6589920",2,0
"1336047",2,0
"6231186",2,0
"1604624",2,0
"5718396",2,0
"1423700",2,0
"629685",2,0
"2167569",2,0
"1989211",2,0
"5665442",2,0
"5403248",2,0
"803096",2,0
"925160",2,0
"2290298",2,0
"2099348",2,0
"5476689",2,0
"6036458",2,0
"678224",2,0
"564733",2,0
"6606773",2,0
"1076259",2,0
"6364952",2,0
"888509",2,0
"5517164",2,0
"6104591",2,0
"589014",2,0
"6583983",2,0
"5403463",2,0
"604090",2,0
"5667677",2,0
"558630",2,0
"637286",2,0
"1250713",2,0
"6035640",2,0
"6162740",2,0
"562441",2,0
"586958",2,0
"7332052",2,0
"7543955",2,0
"5671061",2,0
"6166544",2,0
"5857373",2,0
"1882209",2,0
"1779402",2,0
"5309283",2,0
"5636110",2,0
"608774",2,0
"800346",2,0
"973001",2,0
"880954",2,0
"1010878",2,0
"846146",2,0
"5499528",2,0
"5875004",2,0
"6728892",2,0
"859810",2,0
"5602675",2,0
"5483437",2,0
"5766214",2,0
"567493",2,0
"5475171",2,0
"1860858",2,0
"5564954",2,0
"1219089",2,0
"1540124",2,0
"2342962",2,0
"729115",2,0
"731730",2,0
"5637870",2,0
"6460604",2,0
"1308645",2,0
"941694",2,0
"1205672",2,0
"785069",2,0
"5953546",2,0
"5420805",2,0
"5495377",2,0
"1244349",2,0
"1059752",2,0
"5730654",2,0
"7443661",2,0
"766925",2,0
"2332253",2,0
"1338783",2,0
"6710681",2,0
"5520749",2,0
"5432160",2,0
"612804",2,0
"6715085",2,0
"5495360",2,0
"5466904",2,0
"5375555",2,0
"1586777",2,0
"6371128",2,0
"5839612",2,0
"5308483",2,0
"7218609",2,0
"6083894",2,0
"5989619",2,0
"5452701",2,0
"848516",2,0
"1216528",2,0
"1003625",2,0
"1258601",2,0
"1320323",2,0
"1586083",2,0
"2293229",2,0
"6901877",2,0
"5950282",2,0
"2222981",2,0
"5976056",2,0
"623223",2,0
"689960",2,0
"1961536",2,0
"5445770",2,0
"6283137",2,0
"5762214",2,0
"7011690",2,0
"2148055",2,0
"1088881",2,0
"2394249",2,0
"5426570",2,0
"5795182",2,0
"5732838",2,0
"5567187",2,0
"650922",2,0
"6573553",2,0
"941322",2,0
"5517756",2,0
"6436916",2,0
"858614",2,0
"1198244",2,0
"564186",2,0
"1182783",2,0
"874198",2,0
"640011",2,0
"625564",2,0
"775985",2,0
"2265107",2,0
"1559482",2,0
"5862608",2,0
"755968",2,0
"5901200",2,0
"1598112",2,0
"6066458",2,0
"1075124",2,0
"6255155",2,0
"1668196",2,0
"998967",2,0
"684148",2,0
"575202",2,0
"664258",2,0
"5393755",2,0
"6506111",2,0
"1617411",2,0
"511981",2,0
"7453913",2,0
"5418549",2,0
"6821505",2,0
"2270950",2,0
"6350651",2,0
"5745522",2,0
"5288273",2,0
"5453357",2,0
"6306148",2,0
"2397306",2,0
"7310095",2,0
"6609823",2,0
"6476392",2,0
"2179430",2,0
"5516930",2,0
"2532679",2,0
"5962815",2,0
"5865267",2,0
"1211862",2,0
"5687406",2,0
"683924",2,0
"6099564",2,0
"1877952",2,0
"5945171",2,0
"5756120",2,0
"5880131",2,0
"660664",2,0
"1183147",2,0
"6193997",2,0
"951750",2,0
"5658841",2,0
"5838988",2,0
"5653744",2,0
"1007815",2,0
"990646",2,0
"936852",2,0
"6683457",2,0
"663929",2,0
"5814739",2,0
"530742",2,0
"1648376",2,0
"7273695",2,0
"6241788",2,0
"660684",2,0
"5893555",2,0
"589412",2,0
"5453218",2,0
"986186",2,0
"6005900",2,0
"1617703",2,0
"411655",2,0
"6694097",2,0
"5394100",2,0
"6114216",2,0
"2019901",2,0
"2139847",2,0
"628108",2,0
"5888348",2,0
"1256651",2,0
"5759075",2,0
"5755919",2,0
"5751828",2,0
"2482807",2,0
"1007295",2,0
"1665068",2,0
"559376",2,0
"5668622",2,0
"1013082",2,0
"5267912",2,0
"6900230",2,0
"6730761",2,0
"7390910",2,0
"6851951",2,0
"1172471",2,0
"5471144",2,0
"7003279",2,0
"5662700",2,0
"6065290",2,0
"852868",2,0
"5526155",2,0
"5526528",2,0
"5322562",2,0
"7477388",2,0
"5655919",2,0
"1913117",2,0
"7317175",2,0
"1104717",2,0
"5293600",2,0
"2173924",2,0
"5712067",2,0
"6566246",2,0
"865686",2,0
"910588",2,0
"7296140",2,0
"2449396",2,0
"6641909",2,0
"5774362",2,0
"5664059",2,0
"1244649",2,0
"5742407",2,0
"1013679",2,0
"6702298",2,0
"1600603",2,0
"848246",2,0
"1920870",2,0
"505253",2,0
"1036883",2,0
"1067235",2,0
"852434",2,0
"5665822",2,0
"5656928",2,0
"834738",2,0
"5535039",2,0
"1641730",2,0
"6673722",2,0
"699184",2,0
"1916714",2,0
"1299657",2,0
"5600821",2,0
"6654406",2,0
"5834884",2,0
"1705011",2,0
"6797235",2,0
"6379748",2,0
"1111452",2,0
"6083675",2,0
"6101382",2,0
"456722",2,0
"1025263",2,0
"6460975",2,0
"504818",2,0
"1813618",2,0
"6548619",2,0
"6820085",2,0
"6259978",2,0
"1405485",2,0
"7468851",2,0
"6863618",2,0
"1036546",2,0
"2291636",2,0
"1451747",2,0
"880286",2,0
"1860478",2,0
"5864782",2,0
"6171989",2,0
"7373549",2,0
"1307658",2,0
"1555025",2,0
"2470070",2,0
"5745224",2,0
"6873924",2,0
"1874384",2,0
"693817",2,0
"1900129",2,0
"5933744",2,0
"6748905",2,0
"839248",2,0
"6259262",2,0
"6988436",2,0
"6367728",2,0
"5941065",2,0
"5731838",2,0
"5732611",2,0
"5474871",2,0
"1699198",2,0
"1994148",2,0
"2514986",2,0
"5937908",2,0
"5709738",2,0
"693886",2,0
"6075989",2,0
"7375241",2,0
"1158109",2,0
"7161856",2,0
"1600770",2,0
"2174447",2,0
"6431572",2,0
"5554372",2,0
"6450386",2,0
"1575323",2,0
"6595660",2,0
"1595366",2,0
"5501926",2,0
"2246624",2,0
"450890",2,0
"2197731",2,0
"5454039",2,0
"897966",2,0
"7424891",2,0
"6872661",2,0
"1360517",2,0
"2560817",2,0
"2441853",2,0
"5807637",2,0
"1845413",2,0
"5435813",2,0
"5479076",2,0
"5781993",2,0
"5907086",2,0
"967665",2,0
"1195773",2,0
"2125668",2,0
"6434392",2,0
"6126313",2,0
"1793200",2,0
"6191803",2,0
"1382373",2,0
"5654099",2,0
"2452408",2,0
"702234",2,0
"5886322",2,0
"5467857",2,0
"6540703",2,0
"6563797",2,0
"6613790",2,0
"2080483",2,0
"2036937",2,0
"2470521",2,0
"1652790",2,0
"6858130",2,0
"6944654",2,0
"1833211",2,0
"6356877",2,0
"679391",2,0
"6338837",2,0
"5831950",2,0
"6089091",2,0
"552681",2,0
"5936032",2,0
"1258718",2,0
"5754227",2,0
"1692963",2,0
"6200626",2,0
"1436856",2,0
"2062149",2,0
"1657042",2,0
"6723781",2,0
"5757847",2,0
"5690487",2,0
"2626354",2,0
"1034714",2,0
"804125",2,0
"1318826",2,0
"5456009",2,0
"2223776",2,0
"2099317",2,0
"5686210",2,0
"5547153",2,0
"2502164",2,0
"603043",2,0
"1167289",2,0
"6534411",2,0
"6792251",2,0
"6572735",2,0
"6014193",2,0
"6102481",2,0
"5596452",2,0
"5654327",2,0
"6693777",2,0
"6758608",2,0
"5362378",2,0
"692549",2,0
"868402",2,0
"7263313",2,0
"1969859",2,0
"5740375",2,0
"750192",2,0
"1838665",2,0
"1998119",2,0
"1758685",2,0
"7586468",2,0
"1628301",2,0
"1956254",2,0
"1386433",2,0
"6370997",2,0
"6923206",2,0
"5924310",2,0
"599106",2,0
"7236408",2,0
"6881879",2,0
"6180029",2,0
"7421348",2,0
"5394607",2,0
"6050791",2,0
"6793797",2,0
"1547665",2,0
"1232828",2,0
"6061020",2,0
"618428",2,0
"1134733",2,0
"6102796",2,0
"948160",2,0
"6628587",2,0
"848993",2,0
"1201728",2,0
"5695995",2,0
"7489670",2,0
"6090125",2,0
"1491392",2,0
"1203946",2,0
"5835260",2,0
"2017187",2,0
"6021247",2,0
"5388550",2,0
"1060347",2,0
"6724442",2,0
"1309905",2,0
"1271794",2,0
"5684029",2,0
"6319748",2,0
"1973046",2,0
"5706240",2,0
"797649",2,0
"829532",2,0
"5437089",2,0
"1484313",2,0
"1576141",2,0
"1758595",2,0
"5495214",2,0
"6510205",2,0
"6886188",2,0
"6071703",2,0
"7435343",2,0
"6966370",2,0
"5898584",2,0
"6731486",2,0
"738525",2,0
"6126220",2,0
"5990764",2,0
"945123",2,0
"6077591",2,0
"2514189",2,0
"2279629",2,0
"2046952",2,0
"2384367",2,0
"704570",2,0
"2178678",2,0
"2460134",2,0
"1283652",2,0
"2130421",2,0
"731935",2,0
"1306007",2,0
"6048477",2,0
"6221875",2,0
"647219",3,1
"5475652",3,0
"6379780",3,0
"5701592",3,0
"5380218",3,0
"1582468",3,0
"1275187",3,0
"7392180",3,0
"1436541",3,0
"1792790",3,0
"5445389",3,0
"5367883",3,0
"7097614",3,0
"1168443",3,0
"7039268",3,0
"982658",3,0
"926538",3,0
"5741483",3,0
"2262613",3,0
"2402259",3,0
"5449800",3,0
"6647004",3,0
"5655670",3,0
"2299497",3,0
"626076",3,0
"5485506",3,0
"6632557",3,0
"6702445",3,0
"1110345",3,0
"2188219",3,0
"1405854",3,0
"878999",3,0
"5271794",3,0
"624466",3,0
"5876089",3,0
"5607168",3,0
"7102670",3,0
"7414601",3,0
"788826",3,0
"669565",3,0
"5570758",3,0
"5825588",3,0
"5512792",3,0
"859049",3,0
"7222697",3,0
"6828096",3,0
"5815124",3,0
"628809",3,0
"936751",3,0
"910313",3,0
"2409243",3,0
"2200729",3,0
"5714702",3,0
"6862436",3,0
"684293",3,0
"1013062",3,0
"1044662",3,0
"2375559",3,0
"1566105",3,0
"2097715",3,0
"7261753",3,0
"2258704",3,0
"2231710",3,0
"6823954",3,0
"1191845",3,0
"5539543",3,0
"2066282",3,0
"861339",3,0
"875894",3,0
"1634287",3,0
"5453163",3,0
"916856",3,0
"6692179",3,0
"1135389",3,0
"6241814",3,0
"6584441",3,0
"7148328",3,0
"5650660",3,0
"1391616",3,0
"5751980",3,0
"7583633",3,0
"5432961",3,0
"6036117",3,0
"891466",3,0
"2142153",3,0
"549882",3,0
"7544032",3,0
"1145375",3,0
"1275131",3,0
"579668",3,0
"5782543",3,0
"845923",3,0
"6324096",3,0
"2122092",3,0
"586635",3,0
"5897564",3,0
"2064281",3,0
"6975461",3,0
"6811545",3,0
"5655008",3,0
"7224735",3,0
"1232311",3,0
"639975",3,0
"650649",3,0
"881921",3,0
"7420323",3,0
"961420",3,0
"1193584",3,0
"5478529",3,0
"1952896",3,0
"1111049",3,0
"6901473",3,0
"901880",3,0
"7161192",3,0
"6030260",3,0
"6646678",3,0
"1220738",3,0
"6765344",3,0
"1385668",3,0
"5367862",3,0
"5657086",3,0
"5870522",3,0
"973067",3,0
"1154635",3,0
"5395068",3,0
"5720220",3,0
"1005123",3,0
"850763",3,0
"635211",3,0
"1062130",3,0
"5243349",3,0
"5988542",3,0
"962550",3,0
"5493886",3,0
"979005",3,0
"2376884",3,0
"5407847",3,0
"2370718",3,0
"977747",3,0
"5862253",3,0
"471064",3,0
"6612804",3,0
"5657608",3,0
"5343709",3,0
"1474511",3,0
"1311551",3,0
"605050",3,0
"5679732",3,0
"5682571",3,0
"594769",3,0
"2359206",3,0
"2047551",3,0
"516730",3,0
"5887309",3,0
"570306",3,0
"5344266",3,0
"901151",3,0
"844853",3,0
"5570526",3,0
"5495850",3,0
"5791820",3,0
"5712061",3,0
"2431413",3,0
"5652148",3,0
"5282221",3,0
"5681018",3,0
"5657847",3,0
"658470",3,0
"1453618",3,0
"945317",3,0
"695732",3,0
"646014",3,0
"5384549",3,0
"665589",3,0
"6640026",3,0
"593104",3,0
"5770878",3,0
"929554",3,0
"5997431",3,0
"1089723",3,0
"980038",3,0
"1868001",3,0
"938518",3,0
"939082",3,0
"5449161",3,0
"1228389",3,0
"598516",3,0
"1787301",3,0
"600190",3,0
"674069",3,0
"971799",3,0
"6574459",3,0
"2233250",3,0
"6199275",3,0
"5669326",3,0
"2363291",3,0
"5781976",3,0
"664070",3,0
"7438966",3,0
"6362423",3,0
"578003",3,0
"5356022",3,0
"947991",3,0
"504979",3,0
"6319926",3,0
"5694490",3,0
"466545",3,0
"1566250",3,0
"5469284",3,0
"5477127",3,0
"728139",3,0
"682267",3,0
"5439666",3,0
"857060",3,0
"5492672",3,0
"1301461",3,0
"550566",3,0
"2435645",3,0
"5668940",3,0
"5709016",3,0
"648732",3,0
"1585970",3,0
"6054810",3,0
"2274895",3,0
"965330",3,0
"5413065",3,0
